company name
Rolls-Royce Solutions Magdeburg GmbH
Boart Longyear GmbH & Co. KG
Heitec-Heisskanaltechnik GmbH
MITEX GmbH
S. Dunkes GmbH Maschinenfabrik
Weil Technology GmbH
HOMAG Plattenaufteiltechnik GmbH
Hiller GmbH
SIEMAG TECBERG GmbH
Ferdinand Henneken GmbH
Aachener Maschinenbau GmbH
INOTEC GmbH
MDL Anchor Lamina GmbH
Franz Kessler GmbH
goracon systemtechnik GmbH
Werkzeugmaschinenfabrik
Neugart GmbH
Herrmann Ultraschalltechnik
MB Bäuerle GmbH
HEGLA GmbH & Co. KG
Gräbener Maschinentechnik GmbH & Co. KG
KraussMaffei Extrusion GmbH
Heinrich Wagner Sinto
technotrans SE
PLAKOMA GmbH Hütten- und Walzwerktechnik
Manz AG
PRESTO GmbH & Co. KG
ERLAS Erlanger Lasertechnik GmbH
MADO GmbH
Wöhler Brush Tech GmbH
schoen + sandt machinery GmbH
Huber Kunststoff & Technik GmbH
SOMIC Verpackungsmaschinen GmbH & Co. KG
Peter Huber Kältemaschinenbau SE
Becker Sonder-Maschinenbau GmbH
Albert & Hummel GmbH
Ludwig Hunger Maschinenfabrik GmbH
Gebrüder Tigges GmbH & Co. KG
STC Spinnzwirn GmbH
Rudi Hutt Maschinenbau GmbH & Co. KG
Hüttenhölscher Maschinenbau
Heyde Maschinen - Service GmbH
Chr. Mayr GmbH + Co. KG
Jäckle Schweiß- und Schneidtechnik GmbH
Fr. Jacob Söhne GmbH & Co. KG
FUJI EUROPE CORPORATION GmbH
Lüttmann Werkzeugmaschinen
JOA EUROPE GmbH
Kampf Schneid- und Wickeltechnik
Cohu GmbH
BMS Maschinenfabrik GmbH
Walter Maschinenbau GmbH
SMA Sächsische Maschinen- und Anlagenbau GmbH
ANDRITZ Metals Germany GmbH
ANDRITZ Kaiser GmbH
Manfred Kaiser Maschinenbau GmbH
Kallfass GmbH Maschinen plus Automation
KOEPFER Zahnrad- und Getriebetechnik
Sumitomo (SHI) Demag
Klingelnberg GmbH
KAPP GmbH & Co. KG
WUMAG TEXROLL GmbH & Co. KG
Merz Maschinenfabrik GmbH
H. Leiter GmbH
Kautex Maschinenbau GmbH
Keller Lufttechnik GmbH + Co. KG
PEKRUN GETRIEBEBAU GmbH
OMAG Maschinenbau GmbH
Tellen Maschinenbau GmbH & Co. KG
D + E GmbH
Hotmobil Deutschland GmbH
Kiener Maschinenbau GmbH
LACOM GmbH
KINKELE GmbH & Co. KG
Kirchgässner Elektrotechnik GmbH
Klaus-Maschinenbau GmbH & Co. KG
ROTOX GmbH
Memminger-IRO GmbH
Karl Marbach GmbH & Co. KG
Ohrmann GmbH
Oerlikon Metco WOKA GmbH
Detlef Klockow Maschinenbau GmbH
Knecht Maschinenbau GmbH
Paul Pleiger Maschinenfabrik
Karl Eugen Fischer GmbH
KNUTH WERKZEUGMASCHINEN GMBH
Harmonic Drive AG
HOBART GmbH
BEKO TECHNOLOGIES GMBH
Albert Koch
Koch Technology GmbH & Co. KG
Werner Koch Maschinentechnik GmbH
elexis AG
SHB Hebezeugbau GmbH
Köhl Maschinen-Betriebs GmbH
Aulbach Automation GmbH abk Pressenbau
Zeulenroda Presstechnik GmbH
Liebig GmbH
Glaston Germany GmbH
DELLNER BUBENZER GERMANY GmbH
Gebr. Bellmer GmbH Maschinenfabrik
Kirschner Maschinen- und Metallbau GmbH
Genauigkeits Maschinenbau
TS Henschel GmbH
BISONtec GmbH
Kordel Antriebstechnik GmbH
Columbus McKinnon
voestalpine Böhler Welding
Stahl- und Maschinenbau
Burgsmüller GmbH
Bertschinger GmbH & Co. KG
SCM GROUP Deutschland GmbH
Kötters Maschinenbau GmbH
LANG GmbH & Co. KG
G. Kraft Maschinenbau GmbH
Kraham Maschinenbau GmbH
Snap-on Equipment GmbH
HK-CON GmbH Maschinenbau
DIRKRA Sondermaschinenbau GmbH & Co. KG
Dipl.Ing. S c h i n d l e r & Wagner
MFT Maschinenfabrik Thale GmbH
J.G. Weisser Söhne GmbH & Co. KG
Nordson Engineering GmbH
Gehring Production GmbH + Co. KG
Trützschler Group SE
KRUMBEIN rationell GmbH & Co. KG
Lindauer DORNIER GmbH
LET Meschede GmbH
bedo Verpackungstechnik GmbH
Burghardt + Schmidt GmbH
August Mössner GmbH + Co. KG
Kienle + Spiess GmbH
Hoshizaki Deutschland Zweigniederlassung
Kumera Getriebe GmbH
Hans von der Heyde GmbH & Co. KG
Messer Cutting Systems GmbH
Pipetronics GmbH & Co. KG
Maschinenbau Kaltenbach GmbH
Lang Technik GmbH
Anthon GmbH
Langguth GmbH
Polytype Converting GmbH
GOEBEL Schneid- und Wickelsysteme GmbH
KOHLER Maschinenbau GmbH
Stahl- und Apparatebau
Lehde Mechanik GmbH
Andritz Fiedler GmbH
SBS Bühnentechnik GmbH
Günther Maschinenbau GmbH
LEMMER-FULLWOOD GmbH
Hamül Maschinenbau Plauen GmbH & Co. KG
HAMUEL Maschinenbau GmbH & Co. KG
Dr. Schulze GmbH
Geibel & Hotz GmbH
Werner Lieb GmbH & Co. KG
Beinbauer Automotive GmbH & Co. KG
MWN in Niefern Maschinenfabrik GmbH
Wilhelm Lippelt GmbH & Co KG
ILLIG Maschinenbau GmbH & Co. KG
Lock Antriebstechnik GmbH
PRÄWEMA Antriebstechnik GmbH
Witt & Sohn AG
Nagel
LAMBDA Gesellschaft für Gastechnik mbH
Heinrich Löwenkamp Maschinenbau GmbH
pro-beam GmbH & Co. KGaA
PLÜMAT Maschinenbau
JW Froehlich Maschinenfabrik GmbH
Logaer Maschinenbau GmbHb.H.
Koenig & Bauer Kammann GmbH
Groeneveld-BEKA GmbH
ruhlamat GmbH
WEIMA Maschinenbau GmbH
FRANKA EMIKA GmbH
Stadler Anlagenbau GmbH
PAMA paper machinery GmbH
Merkle Schweißanlagen-Technik GmbH
WF-Maschinenbau und Blechformtechnik
ebu Umformtechnik GmbH
ystral gmbh
FLP Microfinishing GmbH
MPM Micro Präzision Marx GmbH
POMA Systems GmbH
EDM Technik Maschinenbau GmbH
Mayer & Cie. GmbH & Co. KG
MEIKO Maschinenbau GmbH & Co. KG
AUTOPSTENHOJ GmbH
Motan GmbH
RSGetriebe GmbH
Pedax GmbH
H. F. Meyer Maschinenbau GmbH & Co. KG
Schott & Meissner
Karl Menzel Maschinenfabrik GmbH & Co.
Piller Blowers & Compressors GmbH
INP Deutschland GmbH
LINAK GmbH
SOMAtic GmbH
MicroStep Europa GmbH
Manfred Blind GmbH
Heiza-Werkstätten Wärmetechnik GmbH
Kiefel GmbH
DANOBAT-OVERBECK GmbH
Mosca GmbH
Werner Maschinenbau GmbH
KOLLER Maschinen- und Anlagenbau GmbH
MS Powertrain Technologie GmbH
Top-Werk GmbH
Salzhausener Maschinenbautechnik
W. Müller GmbH
Maschinenfabrik Johann Leimbach GmbH
Leipert-Maschinenbau GmbH
Alexander Binzel Schweisstechnik
Kaibel und Sieber GmbH
Kottmann u. Berger GmbH
JORADO Maschinenbau GmbH
Mall + Herlan GmbH
Continental Trebbin
NILES-SIMMONS Industrieanlagen GmbH
HEGENSCHEIDT-MFD GmbH
REA Elektronik GmbH
Piller Entgrattechnik GmbH
airinotec GmbH
HOSOKAWA KOLB GmbH
RONO Maschinenbau GmbH
Dornieden Anlagentechnik GmbH
Maschinenfabrik Lauffer GmbH & Co KG
Hackforth Holding GmbH & Co. KG
Oswald Elektromotoren GmbH
MMD Werkzeugmaschinen-Vertrieb GmbH
MBO WITT Maschinenbau GmbH
SMG Sportplatzmaschinenbau GmbH
Schneider & Ozga GmbH & Co. KG
bdtronic GmbH
Heinzmann GmbH & Co. KG
PTR Strahltechnik GmbH
JBT Alco-food-machines GmbH
AUMA Riester GmbH & Co. KG
Gebr. Reinfurt GmbH Co. KG
Christian Pfeiffer
Stromag GmbH
STIEBER GmbH
WAFIOS Umformtechnik GmbH
OLBRICH GmbH
Mikron Germany GmbH
Wöhr Autoparksysteme GmbH
Strama - MPS Maschinenbau GmbH & Co. KG
Rehfuss Drive Solutions GmbH
Troester GmbH & Co. KG
Brückner Trockentechnik GmbH & Co. KG
Heidrive GmbH
MULTIPOND Wägetechnik GmbH
POKOLM Frästechnik GmbH & Co. KG
Aumann AG
Borsig GmbH
VEMAG Maschinenbau GmbH
Sturm Holding GmbH
Peter Prinzing GmbH
Stäubli Tec-Systems GmbH
Römheld GmbH Friedrichshütte
TRACTO-TECHNIK GmbH & Co. KG
Rampf Holding GmbH + Co. KG
HOBEMA Maschinenfabrik
Rattunde AG
Heyligenstaedt Werkzeugmaschinen GmbH
ASW-Karg Wire Technology GmbH
Hoffmann Räumtechnik GmbH
HIGHYAG Lasertechnologie GmbH
REBS Zentralschmiertechnik GmbH
Jonas & Redmann Group GmbH
Reich GmbH
KABATEC GmbH & Co. KG
Renner GmbH
MAWI GmbH Maschinen
SMS Maschinenbau GmbH
Maschinenbau Leicht GmbH
Friedrich Hippe
Richter GmbH & Co. KG
Getriebebau Nossen GmbH & Co. KG
Bernhard Upmann
MultiWeigh GmbH
Hermann Reckers GmbH & Co. KG
WERINOX-Edelstahltechnik GmbH
Roess Nature Group GmbH & Co. KG
Helmut Rohde GmbH
Theegarten-Pactec GmbH & Co. KG
Maschinenfabrik Gustav Eirich
Robert Bürkle GmbH
Rollon GmbH
Bentec GmbH Drilling & Oilfield Systems
TURBOMACH GmbH
Hürner Luft- und Umwelttechnik GmbH
AMTRION GmbH
TESOMA GmbH
L & R Montagetechnik GmbH
Franz Ruberg & Co GmbH Mühlenbau
Harburg-Freudenberger
Ruf Maschinenbau GmbH & Co. KG
Winkler und Dünnebier
GEISS AG
AXA Entwicklungs- und Maschinenbau GmbH
K. Sandern GmbH Maschinenbau
Nordson BKG GmbH
WACHTEL ABT GmbH
KAMA GmbH
Schaaf Technologie GmbH
OBE GmbH & Co. KG
Weckenmann Anlagentechnik GmbH & Co. KG
Erwin Junker Maschinenfabrik GmbH
J + P Maschinenbau GmbH
Schiele Maschinenbau GmbH
Schnaithmann Maschinenbau GmbH
MAJA-Maschinenfabrik
OKA-Spezialmaschinenfabrik GmbH & Co. KG
Bosch Industriekessel GmbH
Rationator Maschinenbau GmbH
Stefani Maschinenbau GmbH
Eckart Maschinenbau GmbH
Osthoff Senge GmbH & Co. KG
Emil Schmid Maschinenbau GmbH & Co. KG
Kunststofftechnik Schmid GmbH & Co. KG
SCHMIDT Technology GmbH
Ampack GmbH
FlexLink Systems GmbH
H & T ProduktionsTechnologie GmbH
kocher-plastik Maschinenbau-GmbH.
Ondal Medical Systems GmbH
Zwickauer Werkzeug- und
Witels-Albert GmbH
FRIEDRICH KOCKS GmbH & Co. KG
Diversey Deutschland GmbH & Co. OHG
Neue ZWL Zahnradwerk Leipzig GmbH
WS - Wärmeprozesstechnik GmbH
STAMA Stahl- und Maschinenbau
ELMAKO GmbH & Co. KG
GLAMA Maschinenbau GmbH
Ing. Fritz Schroeder GmbH & Co. KG
Spatz & Heitmüller GmbH & Co. KG
Ulmer Werkzeugschleiftechnik GmbH & Co. KG
MGT Maschinen- und Gerätebau GmbH
RKT Rodinger Kunststoff-Technik GmbH
BBM Maschinenbau und Vertriebs GmbH
SCHUKO H. Schulte-Südhoff GmbH
VIBRA MASCHINENFABRIK
HOLZER GmbH
Hastamat Verpackungstechnik GmbH
Stiebel-Getriebebau GmbH & Co. KG
Brosa GmbH
Hemro Manufacturing Germany GmbH
komax Kabelverarbeitungs-
Gerätebau Wiedtal Schützeichel
M.A.i. GmbH & Co. KG
RAMME Electric Machines GmbH
ECONO-PAK GmbH
ETT Verpackungstechnik GmbH
Sebald Maschinenbau GmbH
Maschinenfabrik Seydelmann KG
Maschinenbau Hellwig GmbH
Kahl u. Schlichterle Maschinen- Geräte-
STAMA Maschinenfabrik GmbH
Rögelberg Getriebe GmbH & Co. KG
UNICOR GmbH
G. Staehle GmbH u. Co. KG
Gottlob Stahl
Grün GmbH Spezialmaschinenfabrik
Breyer GmbH Maschinenfabrik
A-Z Formen- und Maschinenbau GmbH
Hesse GmbH
FAWEMA GmbH
HDG - Verpackungsmaschinen GmbH
Zahoransky AG
DGS Diesel- und Getriebeservice GmbH
FGB: Präzisionsmaschinenbau
BMA Braunschweigische
BC Extrusion Holding GmbH
Richard Stihler GmbH
SEM Elektrotechnik und Maschinenbau GmbH
Motoreninstandsetzungswerk
DEBAG Deutsche Backofenbau GmbH
Strauß Verpackungsmaschinen GmbH
KOBRA Formen GmbH
IP Gansow GmbH
Tennant GmbH & Co. KG
SKR Antriebstechnik GmbH Antriebselemente
Janz Tec AG
POLAR Cutting Technologies GmbH
Suffel Fördertechnik GmbH & Co. KG
Spaleck GmbH & Co. KG
FPS Werkzeugmaschinen GmbH
Pockauer Werkzeugbau Oertel GmbH
DISCO HI-TEC EUROPE GmbH
Gutmann Anlagentechnik GmbH
Kawasaki Gas Turbine Europe GmbH
MEM Maschinenbau GmbH
THIES GmbH & Co. KG
Waldrich Siegen
VENTAPP GmbH
Aumann Limbach-Oberfrohna GmbH
EKATO HOLDING GmbH
Manroland Sheetfed GmbH
Toss GmbH & Co KG Verpackungssysteme
FilaTech Filament
TÜNKERS Maschinenbau GmbH
NIMAK GmbH
Hako GmbH
Urban GmbH & Co. Maschinenbau KG
Gebr. Eickhoff Maschinenfabrik
ZAE-Antriebs Systeme GmbH & Co. KG
Carl Cloos Schweißtechnik GmbH
VEIT GmbH
VHV Anlagenbau GmbH
GMN Paul Müller Industrie GmbH & Co. KG
Baumer hhs GmbH
COMUNA - metall
GERB
GEORGII KOBOLD GmbH & Co. KG
uniROTA Maplan Schwerin GmbH
PALLMANN Maschinenfabrik
Intego GmbH
Carl Kurt Walther GmbH & Co. KG
KROENERT GmbH & Co KG
ALPMA Alpenland Maschinenbau GmbH
Hans Weber Maschinenfabrik GmbH
new HESTA blow moulding solutions
Dr. Fritsch Sondermaschinen GmbH
Schwäbische Werkzeugmaschinen GmbH
AMC-Industrietechnik GmbH
Hennecke GmbH
WAFIOS Aktiengesellschaft
Weisig Maschinenbau GmbH
UFT Umwelt- und Fluid-Technik
ETW Energietechnik GmbH
Andreas Hofer Hochdrucktechnik GmbH
Interlit Filtration GmbH
Günther Wensing GmbH und Co. KG
NEUHAUS NEOTEC
Ludwig Schwerdtel GmbH
J. Engelsmann AG
L.B. Bohle Maschinen und Verfahren
Westeria GmbH
Kutter- und Gerätebau Wetter GmbH
Weyrauch GmbH & Co. KG
Widmann Maschinen GmbH & Co. KG
Bihl + Wiedemann GmbH
ERLENBACH GmbH
Gustav Wiegard Maschinenfabrik GmbH
REFORM Grinding Technology GmbH
Wieneke-Anlagenbau
Bellmer GapCon GmbH
Horstkemper Maschinenbau GmbH
Elektrowerk Hannover
RACO-ELEKTRO-Maschinen GmbH
vision-tec gmbH
A & W Maschinenbau GmbH
WISTA Werkzeugfertigungs- GmbH
Winkel GmbH
Koch Pac-Systeme GmbH
Laempe Mössner Sinto GmbH
JÖST GmbH + Co. KG
Gössling Verwaltungs - GmbH
A B Graphic International GmbH
SME Sondermaschinenbau Engelsdorf GmbH
H & H Schalldämpfer und Gerätebau GmbH
Ottemeier Werkzeug-
Bardenhagen Maschinenbau u.
Actemium conntronic GmbH
GHD Georg Hartmann
Profiroll Technologies GmbH
Maschinenbau Wüst GmbH
Yamazaki Mazak Deutschland GmbH
ACCRETECH (Europe) GmbH
Klöckner Desma Elastomertechnik GmbH
Weinmann Holzbausystemtechnik GmbH
ROTORCOMP VERDICHTER GmbH
Haitian International Germany GmbH
Deckel Maho Seebach GmbH
Kyffhäuser Maschinenfabrik Artern GmbH
KRONEN GmbH
Druckguss Service Deutschland GmbH
Maschinenfabrik Wüstwillenroth GmbH
Masa GmbH
ANDRITZ Separation GmbH
Tisora Sondermaschinen GmbH
Winkler + Dünnebier GmbH
Maschinenfabrik Herkules GmbH & Co. KG
Kuper Maschinen und Anlagen GmbH
Alfa Laval Mid Europe GmbH
CEDS DURADRIVE GmbH
PFAFF Industriesysteme und Maschinen
Dorst Technologies GmbH & Co. KG
Wilhelm B a h m ü l l e r
Alfred H. Schütte GmbH & Co. KG
Bühler GmbH
STRACK NORMA GmbH & Co. KG
KELLER HCW GmbH
KTR Systems GmbH
TOMRA SYSTEMS GmbH
Rexnord GmbH
MIWE Michael Wenz GmbH
BÖWE SYSTEC GmbH
VON ARDENNE Holding SE & Co. KGaA
Nussbaum Custom Lifts GmbH
Starrag Technology GmbH
SAMAG Saalfelder Werkzeugmaschinen GmbH
Metzner Maschinenbau GmbH
T R I M A Triebeser Maschinenbau GmbH
Quadient Germany GmbH & Co. KG
Comau Deutschland GmbH
Krallmann GmbH
Sielaff GmbH & Co. KG
Vietz WV-GmbH
Ferromatik Milacron GmbH
Weiss Spindeltechnologie GmbH
Schlatter Deutschland GmbH & Co. KG
KARL MAYER Technische Textilien GmbH
Ringfeder Power-Transmission GmbH
Bobst Bielefeld GmbH
zirkon Druckmaschinen GmbH
Weckerle GmbH
Gehring Technologies GmbH
KASTO Maschinenbau GmbH & Co. KG
SVQ GmbH
Grenzebach Maschinenbau GmbH
Karl Heesemann Maschinenfabrik
ANDRITZ Küsters GmbH
ANDRITZ Maerz GmbH
GEDA GmbH
Probat-Werke
Rosink GmbH + Co. Maschinenfabrik
DMT Demminer Maschinenbau Technik GmbH
Musterfirma GmbH
Hötten Anlagenbau GmbH
Bräutigam Bergbau-
MAKA Systems GmbH
Dürkopp Fördertechnik GmbH
MAE Maschinen- und Apparatebau
INKA System GmbH
SCHULZ Unternehmensfamilie e.K.
Steremat Induktion GmbH
R. Weiss Packaging GmbH & Co. KG
GERNEP GmbH Etikettiertechnik
August Weckermann KG
elumatec AG
Gallus Druckmaschinen GmbH
SSL Maschinenbau GmbH
Bystronic Maschinenbau GmbH
KD Stahl- und Maschinenbau GmbH
MAXIMATOR GmbH
LOESCH Verpackungstechnik GmbH
ZIPPE Industrieanlagen GmbH
Rothenpieler Zerspanungs-Centrum GmbH
RB Solutions GmbH & Co. KG
Walther Trowal GmbH & Co. KG
Korsch Aktiengesellschaft
TM Verwaltungs GmbH
HELL Gravure Systems GmbH & Co. KG
SHW SCHMIEDETECHNIK GmbH & Co. KG
BW Papersystems Stuttgart GmbH
Robert Nyblad GmbH
Westphal Präzisionstechnik GmbH & Co. KG
CHOCOTECH GmbH
T R E I F - Maschinenbau GmbH
Maschinenbau Scholz GmbH & Co. KG
Maschinen & Formenbau
HOMAG Kantentechnik GmbH
Rhein-Getriebe GmbH
STEINERT GmbH
ESPERA-WERKE GMBH
sera GmbH
OSSBERGER GmbH + Co KG
NABERTHERM GmbH
PETERS Maschinenbau GmbH & Co. KG
Wohlenberg Buchbindesysteme GmbH
Gustav Göckel Maschinenfabrik GmbH
Sollich KG
Dienst-Verpackungstechnik GmbH
Hermann Bilz GmbH & Co KG
RILE Management und Vertriebs GmbH
Mohrbach Verpackungsmaschinen GmbH
EWK Umwelttechnik GmbH
KALLFASS Verpackungsmaschinen GmbH
FORTUNA Spezialmaschinen GmbH
Loeser GmbH
Andreas Maier GmbH & Co. KG
Hedrich GmbH
ROMAI Robert Maier GmbH
BAT Bohr- und Anlagentechnik GmbH
Felix Böttcher GmbH & Co. KG
NAMAC Maschinenbau GmbH & Co. KG
Oskar Dilo Maschinenfabrik
Neue Herbold
Albrecht Bäumer
BEKUM - Maschinenfabriken
Mahlo GmbH & Co. KG
VTD Vakuumtechnik Dresden GmbH
Schmalenberger GmbH + Co. KG
BÜLTMANN GmbH
Torgauer Maschinenbau GmbH
Günther Heisskanaltechnik GmbH
CFT GmbH - Compact Filter Technic
SÜMA Maschinengesellschaft GmbH
Kern & Sohn GmbH
Dreiling Maschinenbau GmbH
Mehrer Compression GmbH
ELHA-MASCHINENBAU Liemke KG
WEBER Schraubautomaten GmbH
Hans & Jos. Kronenberg GmbH
TML Technik GmbH
ASS Maschinenbau GmbH
Simon Nann GmbH & Co. KG
WEISS GmbH
FISSEK GmbH
AGTOS Gesellschaft für
WTO-Werkzeug-Einrichtungen GmbH
Sealpac GmbH
Karl Klink GmbH
Felss Group GmbH
Stelzer Rührtechnik
Kracht GmbH
MAP Werkzeugmaschinen GmbH
RIPPERT GmbH & Co. KG
Miksch GmbH
Baljer & Zembrod GmbH & Co. KG
K. H. Arnold GmbH & Co. KG
Schwanog Siegfried Güntert GmbH
innomatec Sales GmbH
Teubert Maschinenbau GmbH
Hans Wanner GmbH
Grunwald GmbH
Licon mt GmbH & Co. KG
Form + Test Seidner & Co.
KF Engineering GmbH
HUNING Anlagenbau GmbH & Co. KG
ROVEMA GmbH
Binder GmbH
Hecker Werke GmbH
AMSBECK-Maschinentechnik GmbH
Buckau-Wolf GmbH
Simon Möhringer Anlagenbau GmbH
GoGaS Goch GmbH & Co. KG
Uth GmbH
Haugg-Kühlerfabrik GmbH
schwartz GmbH
FONG'S EUROPE GMBH
Gämmerler GmbH
Instron GmbH
JENSEN GmbH
David Brown Santasalo Germany GmbH
Dana Motion Systems Deutschland GmbH
LUEHR FILTER GmbH
TRAPO GmbH
Gebrüder Lödige Maschinenbau GmbH
